,Prix,Etage,Surface habitable,NB Salons,NB Chambres,NB Salles de Bain,Longitude,Latitude
23743,600000,1,92,1,2,1,-5.5407299,33.8730164
23744,810000,3,81,1,2,1,-3.9317468,35.2445589
23746,500000,2,100,1,3,1,-5.485646,33.7557952
23747,690000,3,77,2,4,1,-7.589843399999999,33.5731104
23748,300000,1,60,1,2,2,-7.989825799999999,31.6225224
23752,1000000,3,112,1,2,1,-7.989825799999999,31.6225224
23756,380000,1,77,1,1,1,-7.589843399999999,33.5731104
23758,420000,3,60,1,2,1,-6.770813800000001,34.0336969
23760,380000,1,53,1,4,1,-6.9273969,33.9203274
23761,290000,1,64,1,2,1,-1.900155,34.681962
23762,320000,3,55,1,1,1,-5.3625516,35.5888995
23763,920000,3,62,1,2,1,-7.589843399999999,33.5731104
23765,760000,2,120,1,3,1,-5.284117699999999,35.6196262
23766,690000,1,58,1,1,1,-7.589843399999999,33.5731104
23767,420000,2,65,1,2,1,-7.589843399999999,33.5731104
23768,1250000,4,180,3,3,3,-7.589843399999999,33.5731104
23769,420000,1,60,1,2,2,-7.589843399999999,33.5731104
23772,600000,3,67,1,2,1,-6.770813800000001,34.0336969
23773,380000,1,72,1,2,1,-6.0573302,33.8153704
23774,750000,2,116,1,3,2,-7.5843171,33.268687
23775,340000,3,55,1,2,1,-7.589843399999999,33.5731104
23780,580000,1,184,1,2,1,-8.500711599999999,33.2316326
23781,850000,1,91,1,2,1,-8.500711599999999,33.2316326
23782,540000,2,115,1,3,2,-5.5407299,33.8730164
23784,820000,3,129,2,3,2,-6.5890166,34.2540503
23785,1290000,1,70,2,2,1,-7.589843399999999,33.5731104
23787,830000,1,97,2,2,2,-7.1599419,33.7734338
23790,350000,1,58,1,2,1,-7.1599419,33.7734338
23791,450000,1,65,1,2,1,-6.770813800000001,34.0336969
23793,500000,3,60,1,2,1,-9.5925444,30.4280405
23796,380000,1,58,1,2,1,-7.1599419,33.7734338
23799,540000,1,103,1,2,1,-5.5407299,33.8730164
23800,360000,3,46,1,2,1,-9.5925444,30.4280405
23801,828000,7,92,1,3,2,-5.833954299999999,35.7594651
23803,2550000,3,110,1,2,1,-6.8498129,33.9715904
23804,820000,2,85,1,2,1,-5.3610346,35.8432765
23806,880000,3,84,1,2,1,-7.589843399999999,33.5731104
23807,1100000,4,105,2,3,2,-7.589843399999999,33.5731104
23808,360000,1,56,1,2,2,-6.770813800000001,34.0336969
23809,1350000,1,171,3,3,2,-6.9273969,33.9203274
23810,1736000,3,124,1,3,2,-9.5925444,30.4280405
23812,240000,1,96,1,4,1,-3.9954969,33.0460809
23813,1300000,3,80,1,2,1,-9.5925444,30.4280405
23814,820000,1,77,1,2,1,-9.5925444,30.4280405
23815,420000,1,50,1,2,1,-5.284117699999999,35.6196262
23816,330000,1,60,1,2,1,-6.770813800000001,34.0336969
23819,750000,5,95,1,2,2,-7.989825799999999,31.6225224
23820,350000,1,50,1,2,1,-7.589843399999999,33.5731104
23821,2350000,1,156,1,3,2,-7.589843399999999,33.5731104
23822,440000,1,160,1,3,1,-6.1473964,35.1744271
23823,510000,2,67,1,2,1,-9.5925444,30.4280405
23824,420000,2,56,1,3,1,-7.1599419,33.7734338
23825,390000,3,46,1,2,1,-7.589843399999999,33.5731104
23829,1300000,1,117,1,3,2,-7.945665899999999,33.4774313
23831,700000,3,84,1,3,1,-5.833954299999999,35.7594651
23832,430000,1,74,2,2,1,-6.9262805,33.8307968
23833,400000,3,76,1,2,1,-9.2272033,32.3008151
23837,720000,2,62,1,1,1,-6.0308654,35.4646127
23840,350000,1,58,1,2,1,-5.890794,35.7358498
23841,630000,1,79,1,3,1,-6.770813800000001,34.0336969
23842,530000,1,84,1,2,1,-6.5890166,34.2540503
23843,450000,2,80,1,3,2,-7.989825799999999,31.6225224
23844,520000,2,120,2,2,2,-8.500711599999999,33.2316326
23845,1270000,6,113,2,3,1,-7.589843399999999,33.5731104
23847,460000,1,56,1,2,1,-7.589843399999999,33.5731104
23848,1050000,2,84,1,2,2,-7.589843399999999,33.5731104
23849,870000,3,58,1,2,1,-5.294569399999999,35.6627774
23850,1450000,1,104,1,2,1,-7.989825799999999,31.6225224
23852,750000,3,130,3,3,2,-5.0078451,34.0181246
23855,540000,1,90,1,2,1,-7.989825799999999,31.6225224
23856,1000000,3,92,2,3,1,-7.589843399999999,33.5731104
23858,790000,3,138,3,3,2,-5.0078451,34.0181246
23859,220000,2,80,1,1,1,-9.732157,29.693392
23860,655000,1,98,1,2,2,-6.9262805,33.8307968
23867,330000,1,65,1,3,1,-7.384854699999999,33.6835086
23868,900000,1,76,1,3,1,-7.291589999999998,33.7395856
23870,240000,1,42,1,1,1,-7.633112999999999,33.4497542
23873,300000,1,51,1,2,1,-7.589843399999999,33.5731104
23874,880000,1,96,1,3,1,-6.770813800000001,34.0336969
23876,450000,2,50,1,2,1,-9.5925444,30.4280405
23877,650000,3,86,1,3,1,-6.9208655,32.886023
23878,250000,2,50,1,2,1,-7.825917399999999,33.524034
23879,1000000,1,100,1,2,2,-2.2876645,35.0998833
23880,540000,1,54,1,2,1,-7.989825799999999,31.6225224
23881,690000,1,58,1,1,2,-7.989825799999999,31.6225224
23882,1200000,3,120,1,3,1,-6.5890166,34.2540503
23883,920000,4,89,1,3,2,-7.589843399999999,33.5731104
23884,430000,3,72,1,3,1,-2.9275836,35.1686165
23885,650000,3,115,2,2,2,-5.0078451,34.0181246
23886,750000,1,110,2,3,2,-5.0078451,34.0181246
23887,420000,1,53,1,2,1,-7.384854699999999,33.6835086
23890,400000,2,160,2,4,2,-7.589843399999999,33.5731104
23891,2150000,1,120,2,3,3,-6.8498129,33.9715904
23894,320000,3,51,1,3,1,-6.770813800000001,34.0336969
23895,700000,1,76,1,3,2,-6.770813800000001,34.0336969
23896,700000,1,76,1,3,2,-6.770813800000001,34.0336969
23898,350000,1,54,1,2,1,-7.589843399999999,33.5731104
23899,1200000,3,125,1,3,2,-7.589843399999999,33.5731104
23901,890000,2,107,1,2,2,-7.589843399999999,33.5731104
23903,390000,3,80,1,3,2,-6.0573302,33.8153704
23905,450000,6,70,2,2,1,-5.5407299,33.8730164
23906,390000,4,56,1,2,1,-7.589843399999999,33.5731104
23908,680000,2,88,1,2,1,-7.589843399999999,33.5731104
23912,2300000,3,115,1,3,2,-7.589843399999999,33.5731104
23913,497000,2,82,1,4,1,-5.0078451,34.0181246
23915,520000,3,74,1,2,1,-8.500711599999999,33.2316326
23916,1000000,2,98,1,3,2,-7.589843399999999,33.5731104
23917,420000,3,74,1,2,1,-6.5890166,34.2540503
23919,240000,4,48,1,1,1,-7.384854699999999,33.6835086
23920,450000,3,90,1,3,1,-7.589843399999999,33.5731104
23921,740000,1,101,1,3,2,-9.5284134,30.3693727
23922,280000,3,55,1,2,1,-5.833954299999999,35.7594651
23923,360000,1,160,1,4,2,-7.516602000000001,33.4540939
23925,850000,1,79,1,2,1,-6.0308654,35.4646127
23927,680000,2,63,1,2,1,-7.945665899999999,33.4774313
23928,500000,2,74,2,2,2,-5.0078451,34.0181246
23931,460000,1,75,1,3,2,-5.5407299,33.8730164
23933,580000,4,76,1,2,2,-6.770813800000001,34.0336969
23934,1920000,1,153,2,2,2,-7.825917399999999,33.524034
23935,330000,2,71,1,2,1,-6.9262805,33.8307968
23937,1000000,3,120,1,2,2,-7.989825799999999,31.6225224
23940,780000,1,114,1,5,2,-7.945665899999999,33.4774313
23941,550000,3,67,1,2,2,-7.589843399999999,33.5731104
23942,590000,1,92,2,3,2,-8.500711599999999,33.2316326
23945,450000,1,56,1,2,1,-9.5925444,30.4280405
23947,420000,1,56,1,2,1,-7.589843399999999,33.5731104
23948,490000,1,101,1,6,2,-5.0078451,34.0181246
23949,2600000,5,162,2,3,2,-7.589843399999999,33.5731104
23950,460000,4,59,2,1,1,-6.770813800000001,34.0336969
23951,500000,4,60,1,2,1,-6.9273969,33.9203274
23953,280000,2,50,1,2,1,-7.1599419,33.7734338
23954,420000,1,110,2,2,1,-6.0573302,33.8153704
23955,520000,2,84,1,3,1,-5.0078451,34.0181246
23956,410000,3,64,1,2,1,-5.833954299999999,35.7594651
23959,860000,2,109,1,3,1,-7.989825799999999,31.6225224
23960,270000,1,84,1,2,1,-7.589843399999999,33.5731104
23962,1130000,1,90,2,2,2,-7.945665899999999,33.4774313
23963,360000,3,51,1,2,1,-6.770813800000001,34.0336969
23965,570000,2,74,1,3,1,-6.770813800000001,34.0336969
23966,340000,3,56,1,2,1,-7.633112999999999,33.4497542
23967,600000,1,95,1,2,2,-6.9262805,33.8307968
23968,440000,1,66,1,2,1,-6.770813800000001,34.0336969
23969,750000,2,67,1,2,2,-7.589843399999999,33.5731104
23970,440000,1,63,1,2,1,-6.770813800000001,34.0336969
23971,850000,1,87,1,2,1,-7.291589999999998,33.7395856
23972,980000,5,84,1,2,1,-7.589843399999999,33.5731104
23973,1200000,1,124,2,3,1,-6.770813800000001,34.0336969
23975,800000,3,109,1,2,2,-5.0078451,34.0181246
23976,791000,3,113,1,2,2,-9.5925444,30.4280405
23977,450000,2,59,1,2,2,-6.0308654,35.4646127
23978,360000,3,60,1,2,2,-7.060599799999999,33.8509477
23979,240000,1,70,1,2,1,-5.0078451,34.0181246
23980,460000,1,110,1,3,2,-7.622266499999999,32.99242419999999
23981,350000,1,75,1,3,1,-7.622266499999999,32.99242419999999
23982,270000,2,52,1,2,1,-7.622266499999999,32.99242419999999
23983,350000,1,75,1,4,1,-7.622266499999999,32.99242419999999
23984,475000,2,98,1,3,1,-7.622266499999999,32.99242419999999
23985,1180000,4,118,1,3,1,-7.589843399999999,33.5731104
23986,280000,1,70,1,3,2,-5.5407299,33.8730164
23987,930000,1,65,1,2,2,-9.5925444,30.4280405
23989,850000,4,76,2,2,2,-9.5925444,30.4280405
23991,370000,1,80,2,2,1,-5.0078451,34.0181246
23992,520000,4,92,1,3,1,-5.3625516,35.5888995
23994,330000,1,51,1,8,1,-7.589843399999999,33.5731104
23995,400000,1,60,0,2,2,-6.5890166,34.2540503
23996,1500000,5,90,1,2,2,-7.589843399999999,33.5731104
23997,560000,4,56,1,2,1,-7.589843399999999,33.5731104
23998,310000,2,64,1,2,1,-1.900155,34.681962
23999,450000,6,90,1,2,1,-5.833954299999999,35.7594651
24000,490000,1,70,1,2,1,-2.2876645,35.0998833
24001,760000,3,50,1,2,1,-7.589843399999999,33.5731104
24002,640000,1,84,1,2,1,-6.9273969,33.9203274
24003,700000,1,100,1,2,1,-2.2876645,35.0998833
24006,700000,1,98,1,3,1,-6.9273969,33.9203274
24010,830000,3,88,1,2,2,-7.384854699999999,33.6835086
24011,395000,2,51,1,2,1,-7.384854699999999,33.6835086
24012,370000,1,65,1,2,1,-7.989825799999999,31.6225224
24013,640000,2,64,2,2,2,-7.989825799999999,31.6225224
24015,1750000,1,135,1,3,2,-6.9273969,33.9203274
24016,680000,1,64,1,2,1,-7.589843399999999,33.5731104
24019,1200000,1,138,2,3,2,-6.9273969,33.9203274
24020,1850000,5,93,2,2,2,-7.589843399999999,33.5731104
24021,1800000,1,99,1,2,2,-7.060599799999999,33.8509477
24026,620000,4,90,1,2,2,-5.284117699999999,35.6196262
24028,1200000,1,137,2,3,2,-6.9273969,33.9203274
24031,320000,1,55,1,2,1,-7.989825799999999,31.6225224
24032,560000,2,87,1,3,1,-7.8469981,33.42125559999999
24035,460000,3,54,1,2,1,-7.589843399999999,33.5731104
24038,1700000,7,99,2,1,2,-5.833954299999999,35.7594651
24042,720000,4,72,1,2,1,-6.8498129,33.9715904
24043,420000,2,55,1,2,1,-7.989825799999999,31.6225224
24044,300000,1,56,1,2,1,-5.0078451,34.0181246
24045,300000,1,56,1,2,1,-5.0078451,34.0181246
24047,300000,1,56,1,2,1,-5.0078451,34.0181246
24048,460000,4,51,1,2,1,-7.989825799999999,31.6225224
24053,830000,3,83,2,3,2,-5.3625516,35.5888995
24054,510000,1,61,1,2,1,-9.5925444,30.4280405
24055,840000,1,70,1,2,1,-7.989825799999999,31.6225224
24056,480000,2,77,2,2,1,-7.589843399999999,33.5731104
24057,350000,1,70,1,3,1,-5.5407299,33.8730164
24059,350000,2,56,1,2,1,-1.900155,34.681962
24061,990000,4,88,2,2,1,-7.589843399999999,33.5731104
24064,280000,1,67,1,3,1,-6.7868794,33.8052064
24065,460000,1,100,1,3,2,-5.5407299,33.8730164
24066,1450000,1,87,1,2,2,-7.945665899999999,33.4774313
24067,935000,2,99,1,2,2,-7.291589999999998,33.7395856
24068,980000,3,75,1,3,2,-7.291589999999998,33.7395856
24070,1200000,6,115,1,3,2,-6.5890166,34.2540503
24071,1050000,6,96,2,2,1,-6.5890166,34.2540503
24072,560000,1,125,1,3,1,-5.0078451,34.0181246
24075,880000,2,100,4,4,2,-5.3756344,33.9053487
24077,2300000,2,128,2,3,2,-6.9273969,33.9203274
24079,570000,1,90,2,2,1,-6.5890166,34.2540503
24080,350000,1,68,1,2,2,-7.589843399999999,33.5731104
24081,650000,3,78,1,2,2,-7.060599799999999,33.8509477
24082,1480000,2,97,2,2,2,-6.9273969,33.9203274
24083,750000,4,99,1,3,1,-7.589843399999999,33.5731104
24086,1400000,2,160,1,3,3,-7.989825799999999,31.6225224
24088,1100000,2,76,1,1,2,-7.825917399999999,33.524034
24090,250000,1,84,1,3,1,-5.0078451,34.0181246
24091,1420000,6,71,1,2,1,-7.384854699999999,33.6835086
24092,650000,4,108,2,3,2,-6.9273969,33.9203274
24094,1250000,4,83,1,2,2,-7.589843399999999,33.5731104
24095,460000,3,55,1,2,1,-7.633112999999999,33.4497542
24096,400000,1,82,1,2,2,-7.989825799999999,31.6225224
24098,1100000,1,91,1,2,2,-7.1599419,33.7734338
24099,830000,3,140,1,3,2,-6.9208655,32.886023
24100,420000,4,55,1,1,1,-7.1599419,33.7734338
24101,320000,1,61,1,2,1,-5.284117699999999,35.6196262
24102,520000,1,72,1,2,2,-7.589843399999999,33.5731104
24104,800000,1,85,1,3,1,-6.770813800000001,34.0336969
24108,600000,1,90,1,2,1,-8.500711599999999,33.2316326
24109,900000,3,85,1,2,2,-7.989825799999999,31.6225224
24110,554000,1,51,1,1,1,-7.989825799999999,31.6225224
24111,600000,3,125,2,6,2,-5.0078451,34.0181246
24112,1800000,6,140,2,3,2,-7.589843399999999,33.5731104
24114,847500,1,113,1,3,2,-5.0078451,34.0181246
24115,770000,2,117,1,3,1,-6.770813800000001,34.0336969
24117,2400000,2,176,3,3,3,-5.833954299999999,35.7594651
24119,270000,1,60,1,2,2,-9.2404532,32.3162427
24120,210000,4,58,1,2,1,-7.5370811,33.4160634
24123,310000,1,70,1,2,1,-7.589843399999999,33.5731104
24125,370000,4,76,1,3,1,-5.5407299,33.8730164
24128,600000,3,52,1,2,1,-7.589843399999999,33.5731104
24132,440000,2,65,1,2,1,-6.770813800000001,34.0336969
24135,460000,1,80,1,2,1,-6.5890166,34.2540503
24136,280000,1,80,2,2,2,-5.0078451,34.0181246
24138,300000,1,58,1,2,1,-7.3489551,33.6812829
24139,530000,1,83,1,2,1,-6.5890166,34.2540503
24141,1250000,4,82,2,2,2,-7.589843399999999,33.5731104
24143,380000,1,52,1,2,1,-1.900155,34.681962
24144,2750000,1,176,2,4,3,-6.8498129,33.9715904
24146,500000,1,100,1,3,2,-5.5407299,33.8730164
24147,750000,3,110,2,3,2,-5.0078451,34.0181246
24148,590000,2,82,1,3,2,-8.500711599999999,33.2316326
24150,450000,3,52,1,2,1,-7.1599419,33.7734338
24151,560000,3,71,2,2,1,-6.770813800000001,34.0336969
24152,775000,3,84,1,2,2,-7.384854699999999,33.6835086
24154,220000,4,55,1,2,1,-6.9262805,33.8307968
24155,300000,3,70,1,2,1,-7.589843399999999,33.5731104
24156,260000,4,56,1,2,1,-6.5890166,34.2540503
24159,2000000,1,104,1,1,1,-7.589843399999999,33.5731104
24162,650000,3,76,2,2,2,-7.1599419,33.7734338
24163,340000,1,63,1,2,1,-7.484122199999999,33.5507563
24164,320000,2,56,1,2,1,-7.989825799999999,31.6225224
24165,690000,4,104,2,2,2,-7.092619999999999,31.791702
24166,2350000,1,129,2,2,3,-7.589843399999999,33.5731104
24169,830000,4,120,1,3,2,-5.0078451,34.0181246
24170,490000,3,90,1,2,1,-2.2876645,35.0998833
24171,600000,3,77,2,2,1,-7.589843399999999,33.5731104
24172,480000,1,108,1,3,1,-6.5890166,34.2540503
24173,2250000,6,149,1,6,2,-5.833954299999999,35.7594651
24174,1250000,1,180,3,4,1,-7.589843399999999,33.5731104
24176,580000,1,84,1,3,1,-6.9273969,33.9203274
24177,395000,3,59,1,3,1,-6.770813800000001,34.0336969
24178,380000,1,65,2,2,1,-7.589843399999999,33.5731104
24179,590000,5,100,1,2,2,-7.589843399999999,33.5731104
24181,750000,1,78,0,2,2,-7.589843399999999,33.5731104
24182,900000,2,70,1,2,2,-7.989825799999999,31.6225224
24183,270000,4,60,1,2,1,-7.384854699999999,33.6835086
24187,1164000,2,97,1,3,2,-6.9273969,33.9203274
24189,1200000,1,98,2,2,2,-7.989825799999999,31.6225224
24193,625000,1,95,2,3,1,-9.5925444,30.4280405
24194,450000,4,52,1,1,1,-7.589843399999999,33.5731104
24195,900000,5,104,2,2,2,-7.589843399999999,33.5731104
24196,440000,1,68,1,2,1,-7.989825799999999,31.6225224
24197,2300000,5,154,2,3,3,-7.589843399999999,33.5731104
24199,580000,3,108,1,3,1,-8.500711599999999,33.2316326
24200,850000,2,86,2,2,1,-7.589843399999999,33.5731104
24202,1040000,1,57,1,2,1,-7.589843399999999,33.5731104
24204,800000,1,75,1,2,1,-7.589843399999999,33.5731104
24205,500000,2,58,1,2,1,-7.589843399999999,33.5731104
24207,880000,2,107,2,2,1,-7.989825799999999,31.6225224
24208,1200000,3,127,1,2,1,-5.3625516,35.5888995
24209,400000,4,65,1,2,1,-7.589843399999999,33.5731104
24211,800000,1,127,1,3,2,-6.5890166,34.2540503
24213,280000,1,54,1,2,1,-7.092619999999999,31.791702
24214,580000,3,75,1,2,1,-5.3233213,35.6805832
24216,2800000,4,166,2,4,2,-7.589843399999999,33.5731104
24219,650000,4,78,1,3,1,-5.833954299999999,35.7594651
24223,800000,1,75,1,2,1,-7.589843399999999,33.5731104
24224,620000,3,96,2,3,2,-5.0078451,34.0181246
24225,1600000,3,67,1,2,2,-6.8498129,33.9715904
24227,460000,1,65,1,2,1,-7.989825799999999,31.6225224
24228,1000000,3,173,2,3,2,-5.0078451,34.0181246
24229,1380000,3,150,1,3,3,-5.294569399999999,35.6627774
24230,820000,3,92,2,2,2,-6.5890166,34.2540503
24232,1150000,1,140,1,3,2,-7.291589999999998,33.7395856
24236,860000,3,77,1,1,2,-7.1599419,33.7734338
24237,570000,4,74,1,3,1,-6.770813800000001,34.0336969
24238,600000,3,64,2,1,1,-6.9273969,33.9203274
24239,450000,4,58,1,2,1,-6.770813800000001,34.0336969
24242,400000,1,60,1,2,1,-7.1599419,33.7734338
24245,900000,1,120,1,2,1,-7.450382899999998,33.6353103
24247,900000,4,114,1,3,2,-5.833954299999999,35.7594651
24248,410000,1,87,1,3,1,-5.0078451,34.0181246
24250,430000,1,74,2,3,2,-7.589843399999999,33.5731104
24251,320000,1,50,1,2,1,-5.833954299999999,35.7594651
24252,1250000,1,97,2,2,2,-7.589843399999999,33.5731104
24254,2700000,5,183,2,3,3,-6.8498129,33.9715904
24255,640000,3,86,2,2,2,-6.770813800000001,34.0336969
24257,670000,1,75,1,2,1,-5.833954299999999,35.7594651
24258,280000,1,80,1,2,1,-5.0078451,34.0181246
24259,820000,2,80,1,3,1,-7.384854699999999,33.6835086
24260,845000,3,107,3,2,1,-7.589843399999999,33.5731104
24261,620000,4,114,1,3,2,-5.5407299,33.8730164
24262,460000,3,60,1,2,2,-6.770813800000001,34.0336969
24265,830000,2,79,1,2,1,-8.500711599999999,33.2316326
24266,310000,1,60,1,2,1,-7.484122199999999,33.5507563
24267,650000,1,68,1,2,1,-7.589843399999999,33.5731104
24269,400000,1,51,1,2,1,-6.770813800000001,34.0336969
24270,580000,1,88,1,3,1,-6.5890166,34.2540503
24272,300000,2,57,1,2,1,-6.770813800000001,34.0336969
24275,390000,1,53,1,2,1,-8.500711599999999,33.2316326
24277,340000,4,60,1,2,1,-7.589843399999999,33.5731104
24280,775000,2,115,1,2,2,-6.9262805,33.8307968
24281,620000,1,62,1,2,2,-9.5925444,30.4280405
24282,560000,4,78,1,2,1,-7.989825799999999,31.6225224
24283,370000,1,50,1,2,1,-5.833954299999999,35.7594651
24285,750000,3,74,1,2,1,-5.284117699999999,35.6196262
24286,700000,3,64,2,2,2,-7.589843399999999,33.5731104
24287,2500000,2,144,3,4,4,-7.989825799999999,31.6225224
24288,420000,1,53,1,2,1,-7.589843399999999,33.5731104
24289,380000,1,82,1,2,1,-7.3489551,33.6812829
24290,540000,2,80,3,3,2,-7.3489551,33.6812829
24332,580000,2,80,1,3,1,-8.500711599999999,33.2316326
24333,440000,3,86,1,2,1,-7.589843399999999,33.5731104
24335,490000,5,63,1,2,1,-5.0937101,35.4449242
24337,550000,8,53,1,1,1,-9.5925444,30.4280405
24338,950000,1,113,1,2,2,-7.989825799999999,31.6225224
24339,1090000,1,177,3,4,2,-5.0078451,34.0181246
24341,750000,2,98,1,2,2,-2.9275836,35.1686165
24342,890000,2,94,1,2,1,-7.589843399999999,33.5731104
24343,240000,1,76,2,2,2,-5.0078451,34.0181246
24345,650000,2,80,1,2,1,-7.589843399999999,33.5731104
24347,900000,1,93,1,3,2,-6.770813800000001,34.0336969
24348,270000,1,58,1,2,1,-5.0937101,35.4449242
24350,400000,1,100,1,4,1,-5.0078451,34.0181246
24353,890000,4,90,1,3,1,-7.450382899999998,33.6353103
24355,950000,3,99,1,2,2,-7.589843399999999,33.5731104
24356,310000,1,62,1,2,1,-7.092619999999999,31.791702
24357,280000,4,120,1,1,1,-7.989825799999999,31.6225224
24359,2576000,1,190,2,2,4,-6.0308654,35.4646127
24360,1350000,7,105,1,3,2,-7.589843399999999,33.5731104
24362,380000,3,60,1,2,1,-7.5843171,33.268687
24363,350000,2,55,1,2,1,-7.384854699999999,33.6835086
24364,265000,4,66,1,3,1,-6.7868794,33.8052064
24365,360000,1,52,1,2,1,-7.633112999999999,33.4497542
24366,290000,3,50,1,2,3,-5.833954299999999,35.7594651
24367,1500000,1,120,1,3,2,-7.589843399999999,33.5731104
24369,1300000,4,112,1,3,2,-7.589843399999999,33.5731104
24370,1500000,4,110,1,2,1,-7.589843399999999,33.5731104
24371,900000,4,68,1,2,1,-7.1599419,33.7734338
24372,600000,1,64,1,2,1,-9.5925444,30.4280405
24373,850000,3,97,1,2,1,-7.589843399999999,33.5731104
24374,550000,2,89,1,3,1,-5.3625516,35.5888995
24375,300000,1,74,1,2,1,-6.5890166,34.2540503
24377,600000,1,47,1,1,1,-9.5925444,30.4280405
24378,1000000,6,129,1,3,2,-5.5407299,33.8730164
24380,1000000,1,114,1,3,3,-7.633112999999999,33.4497542
24381,270000,1,85,1,3,1,-5.0078451,34.0181246
24382,980000,1,144,2,3,2,-5.5407299,33.8730164
24383,560000,4,128,1,3,1,-7.589843399999999,33.5731104
24384,580000,3,56,1,2,1,-7.092619999999999,31.791702
24385,580000,3,56,1,2,1,-7.092619999999999,31.791702
24386,220000,1,70,1,2,1,-5.0078451,34.0181246
24389,375000,4,64,1,2,1,-9.5925444,30.4280405
24393,900000,2,76,1,2,1,-7.384854699999999,33.6835086
24394,910000,3,131,2,3,2,-7.589843399999999,33.5731104
24395,300000,2,54,1,2,1,-7.989825799999999,31.6225224
24396,549000,1,130,1,2,1,-1.900155,34.681962
24399,340000,1,57,1,2,1,-5.833954299999999,35.7594651
24402,340000,1,57,1,2,1,-5.833954299999999,35.7594651
24403,1400000,1,136,2,2,2,-7.1599419,33.7734338
24404,380000,2,66,1,2,1,-5.3625516,35.5888995
24405,640000,2,96,2,3,1,-7.589843399999999,33.5731104
24406,580000,1,60,1,1,2,-7.384854699999999,33.6835086
24407,1100000,7,121,1,2,2,-5.833954299999999,35.7594651
24408,1500000,2,105,2,2,2,-6.9273969,33.9203274
24410,515000,3,70,1,2,1,-6.5890166,34.2540503
24411,330000,3,55,1,2,1,-1.900155,34.681962
24412,1200000,2,130,2,2,1,-6.770813800000001,34.0336969
24414,520000,1,78,1,2,1,-2.2876645,35.0998833
24418,220000,1,50,1,1,1,-7.5843171,33.268687
24421,918000,4,78,1,3,2,-7.589843399999999,33.5731104
24424,2750000,1,176,2,4,3,-6.8498129,33.9715904
24425,340000,4,64,1,2,1,-6.5890166,34.2540503
24427,510000,2,100,1,3,2,-5.5407299,33.8730164
24428,330000,4,60,1,2,1,-5.915536899999999,35.0035307
24429,295000,1,52,1,2,1,-7.1305536,33.6189698
24430,420000,4,53,1,2,1,-5.833954299999999,35.7594651
24431,400000,1,58,1,2,1,-7.384854699999999,33.6835086
24432,1200000,7,116,1,2,1,-7.589843399999999,33.5731104
24433,400000,1,110,2,2,1,-5.833954299999999,35.7594651
24434,900000,2,82,1,2,1,-7.589843399999999,33.5731104
24436,1130000,2,84,2,2,2,-7.589843399999999,33.5731104
24439,450000,2,70,1,2,1,-7.589843399999999,33.5731104
24441,690000,4,104,2,2,2,-7.092619999999999,31.791702
24442,800000,1,104,1,3,2,-6.770813800000001,34.0336969
24446,460000,4,70,1,2,2,-9.5925444,30.4280405
